id,Make,Model,Aircraft.damage,Aircraft.Category,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Injury.Severity,Event.Date,Amateur.Built,Engine.Type,Weather.Condition,Number.of.Engines,Purpose.of.flight,Broad.phase.of.flight,total_passengers,likelihood_serious_fatal,Destroyed?
1020,Short Brothers,SC7,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1987-04-19,No,Turbo Prop,VMC,2.0,Business,Taxi,2.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1987-04-19,No,Reciprocating,VMC,1.0,Personal,Climb,2.0,1.0,0
515,Dornier,DO-228-201,Substantial,Airplane,0.0,0.0,0.0,16.0,Non-Fatal,1987-04-20,No,Turbo Prop,VMC,2.0,Unknown,Landing,16.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-04-23,No,Reciprocating,VMC,1.0,Aerial Application,Landing,1.0,0.0,0
555,Forney,ERCOUPE,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-04-24,No,Reciprocating,VMC,1.0,Personal,Descent,2.0,0.0,0
192,Spartan,7W,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-04-25,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
450,Canadair,CL-600,Minor,Airplane,0.0,0.0,0.0,11.0,Incident,1987-04-28,No,Turbo Fan,VMC,2.0,Executive/corporate,Climb,11.0,0.0,0
939,Stearman,PT-17,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-05-01,No,Reciprocating,VMC,1.0,Personal,Go-around,2.0,0.0,0
521,Fokker,DR-1,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1987-05-02,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,1.0,0
420,Casa,C-212-CC,Destroyed,Airplane,2.0,0.0,4.0,0.0,Fatal(2),1987-05-08,No,Turbo Prop,VMC,2.0,Unknown,Approach,6.0,0.3333333333333333,1
603,Chance Vought,F4U-7,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1987-05-10,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
92,Great Lakes,2T-1A-2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-05-17,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
53,Air & Space,18A,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1987-05-19,No,Reciprocating,VMC,1.0,Business,Takeoff,1.0,0.0,0
1081,Northrop,T-38A,Destroyed,Airplane,4.0,0.0,0.0,0.0,Fatal(4),1987-05-22,No,Turbo Jet,VMC,2.0,Unknown,Cruise,4.0,1.0,1
770,Consolidated Aeronautics Inc.,LAKE LA-4-200,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1987-05-23,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
1102,Socata,TB10,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1987-05-26,No,Reciprocating,IMC,1.0,Personal,Climb,3.0,1.0,1
101,British Aerospace,3101,Destroyed,Airplane,0.0,2.0,9.0,0.0,Non-Fatal,1987-05-26,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,11.0,0.18181818181818182,1
213,Aircoupe,A-2-DEX,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-05-31,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,1
755,Let,L-13,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-05-31,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
1181,Nihon,YS-11,Minor,Airplane,0.0,0.0,0.0,23.0,Incident,1987-06-06,No,Turbo Prop,VMC,2.0,Unknown,Landing,23.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-06-06,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,1
515,Dornier,DO-228-201,Minor,Airplane,0.0,0.0,0.0,2.0,Incident,1987-06-13,No,Turbo Prop,VMC,2.0,Ferry,Descent,2.0,0.0,0
635,Navion,G,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1987-06-22,No,Reciprocating,VMC,1.0,Personal,Unknown,1.0,1.0,1
103,Nord (sncan),3202,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-06-22,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
92,Great Lakes,2T-1A-2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-06-26,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
373,British Aerospace,BAE-146-100,Minor,Airplane,0.0,0.0,1.0,81.0,Incident,1987-06-28,No,Turbo Fan,VMC,4.0,Unknown,Standing,82.0,0.0,0
267,American Aviation Corp. (aac),AA-1A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-06-28,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
680,Navion,H,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-06-28,No,Reciprocating,VMC,1.0,Ferry,Landing,1.0,0.0,0
1095,Socata,TB-10,Substantial,Airplane,0.0,0.0,3.0,0.0,Non-Fatal,1987-07-05,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.0,0
639,Burkhart Grob,G-103A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-07-05,No,Unknown,VMC,0.0,Instructional,Approach,2.0,0.0,0
518,Dornier,DO-27,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-07-06,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
662,Gulfstream-schweizer,G164B-600,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1987-07-08,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
1008,Raven,S55A,Substantial,Airplane,0.0,1.0,1.0,2.0,Non-Fatal,1987-07-12,No,Unknown,VMC,0.0,Personal,Maneuvering,4.0,0.25,0
639,Burkhart Grob,G-103A,Destroyed,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1987-07-13,No,Unknown,VMC,0.0,Personal,Maneuvering,2.0,0.0,1
298,"Smith, Ted Aerostar",AEROSTAR 600,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-07-13,No,Reciprocating,VMC,2.0,Unknown,Taxi,1.0,0.0,0
49,Fleet,16B,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1987-07-16,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
29,Israel Aircraft Industries,1121,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1987-07-16,No,Turbo Jet,VMC,2.0,Unknown,Takeoff,5.0,0.0,0
727,I.c.a. Brasov,IS-28B2,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1987-07-18,No,Unknown,VMC,0.0,Instructional,Maneuvering,2.0,1.0,0
1120,Temco,TT-1,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1987-07-19,No,Turbo Jet,VMC,1.0,Personal,Approach,2.0,0.5,1
810,Emair,MA-1B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-07-27,No,Reciprocating,VMC,1.0,Aerial Application,Landing,1.0,0.0,0
1059,Nord (sncan),STAMPE SV4C,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-08-01,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
221,Airbus Industrie,A-300-B4-203,Minor,Airplane,0.0,0.0,0.0,279.0,Incident,1987-08-03,No,Turbo Fan,VMC,2.0,Unknown,Takeoff,279.0,0.0,0
203,Navion,A,Substantial,Airplane,0.0,0.0,2.0,1.0,Non-Fatal,1987-08-04,No,Reciprocating,VMC,1.0,Personal,Cruise,3.0,0.0,0
738,Curtiss,JN-4,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1987-08-05,No,Reciprocating,VMC,1.0,Business,Cruise,1.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-08-07,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
91,Great Lakes,2T-1A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1987-08-13,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
49,Fleet,16B,Destroyed,Airplane,1.0,1.0,0.0,0.0,Fatal(1),1987-08-16,No,Reciprocating,VMC,1.0,Personal,Climb,2.0,1.0,1
755,Let,L-13,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-08-16,No,Unknown,VMC,0.0,Personal,Maneuvering,2.0,0.0,0
278,Gulfstream American,AA-5A,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1987-08-23,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
868,Government Aircraft Fact (gaf),NOMAD 24A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-09-01,No,Turbo Prop,VMC,2.0,Unknown,Cruise,1.0,0.0,0
1072,Nord (sncan),SV4C,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-09-03,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,0.0,0
101,British Aerospace,3101,Substantial,Airplane,0.0,0.0,2.0,19.0,Non-Fatal,1987-09-07,No,Turbo Prop,VMC,2.0,Unknown,Taxi,21.0,0.0,0
157,Aerostar,600,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-09-10,No,Reciprocating,VMC,2.0,Unknown,Standing,2.0,0.0,0
882,Partenavia,P68C,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1987-09-11,No,Reciprocating,VMC,2.0,Executive/corporate,Approach,1.0,1.0,1
809,Emair,MA-1-B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-09-11,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
618,Fairchild Hiller,FH-1100,Destroyed,Airplane,0.0,3.0,0.0,0.0,Non-Fatal,1987-09-13,No,Turbo Shaft,VMC,1.0,Personal,Maneuvering,3.0,1.0,1
52,Commonwealth,185,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1987-09-19,No,Reciprocating,VMC,1.0,Personal,Approach,3.0,1.0,1
987,Interstate,S-1B2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-09-20,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
114,Gates Learjet,36A,Minor,Airplane,0.0,0.0,0.0,3.0,Incident,1987-09-21,No,Turbo Fan,VMC,2.0,Other Work Use,Takeoff,3.0,0.0,0
577,Fokker,F-28-MK-1000,Minor,Airplane,0.0,0.0,0.0,56.0,Incident,1987-10-03,No,Turbo Jet,VMC,2.0,Unknown,Approach,56.0,0.0,0
966,Republic,RC-3,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1987-10-04,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
363,British Aerospace,BA-3101,Substantial,Airplane,0.0,0.0,0.0,11.0,Non-Fatal,1987-10-06,No,Turbo Prop,VMC,2.0,Business,Landing,11.0,0.0,0
484,Dassault-breguet,DA 10,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1987-10-15,No,Turbo Fan,VMC,2.0,Positioning,Maneuvering,3.0,1.0,1
419,Casa,C-212-200,Minor,Airplane,0.0,0.0,0.0,16.0,Incident,1987-10-15,No,Turbo Prop,VMC,2.0,Unknown,Taxi,16.0,0.0,0
75,Extra Flugzeugbau,230,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1987-10-17,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
298,"Smith, Ted Aerostar",AEROSTAR 600,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1987-10-23,No,Reciprocating,VMC,2.0,Unknown,Cruise,1.0,1.0,1
281,Gulfstream American,AA-5B,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1987-10-24,No,Reciprocating,VMC,1.0,Personal,Descent,4.0,0.0,0
173,Convair,640 (340D),Destroyed,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1987-10-28,No,Turbo Prop,VMC,2.0,Unknown,Cruise,2.0,0.0,1
19,Agusta,109A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1987-10-30,No,Turbo Shaft,VMC,2.0,Positioning,Taxi,1.0,0.0,0
396,Britten-norman,BN2A-26,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1987-10-31,No,Reciprocating,IMC,2.0,Ferry,Maneuvering,2.0,1.0,1
246,Airbus Industrie,A310,Minor,Airplane,0.0,3.0,32.0,105.0,Non-Fatal,1987-11-11,No,Turbo Fan,VMC,2.0,Unknown,Cruise,140.0,0.02142857142857143,0
281,Gulfstream American,AA-5B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-11-30,No,Reciprocating,VMC,1.0,Instructional,Takeoff,2.0,0.0,0
707,Hawker Siddeley,HS-125-400A,Destroyed,Airplane,2.0,2.0,2.0,0.0,Fatal(2),1987-12-05,No,Turbo Jet,VMC,2.0,Business,Cruise,6.0,0.6666666666666666,1
374,British Aerospace,BAE-146-200,Destroyed,Airplane,43.0,0.0,0.0,0.0,Fatal(43),1987-12-07,No,Turbo Fan,VMC,4.0,Unknown,Cruise,43.0,1.0,1
544,Embraer,EMB 120,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1987-12-09,No,Turbo Prop,VMC,2.0,Instructional,Landing,2.0,0.0,0
71,Varga,2150A,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1987-12-10,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,1
375,British Aerospace,BAE-3101,Destroyed,Airplane,0.0,2.0,5.0,0.0,Non-Fatal,1987-12-14,No,Turbo Prop,IMC,2.0,Unknown,Approach,7.0,0.2857142857142857,1
291,Gulfstream American,AA5A,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1987-12-18,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
787,Rolladen-schneider,LS-3,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1987-12-26,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,1.0,1
114,Gates Learjet,36A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1988-01-08,No,Turbo Fan,VMC,2.0,Unknown,Approach,2.0,1.0,1
660,Burkhart Grob,G109B,Substantial,Airplane,1.0,0.0,1.0,0.0,Fatal(1),1988-01-09,No,Reciprocating,VMC,1.0,Personal,Descent,2.0,0.5,0
278,Gulfstream American,AA-5A,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1988-01-16,No,Reciprocating,IMC,1.0,Personal,Cruise,3.0,1.0,1
206,Christen Industries,A-1,Destroyed,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1988-01-17,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,1.0,1
42,Hawker Siddeley,125-600A,Destroyed,Airplane,1.0,3.0,4.0,0.0,Fatal(1),1988-01-18,No,Turbo Jet,IMC,2.0,Business,Approach,8.0,0.5,1
148,Gulfstream,500B,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-01-19,No,Reciprocating,IMC,2.0,Positioning,Cruise,1.0,1.0,1
488,Dassault-breguet,DA-10,Minor,Airplane,0.0,0.0,0.0,5.0,Incident,1988-01-21,No,Turbo Fan,VMC,2.0,Business,Cruise,5.0,0.0,0
853,Timm,N2T-1,Destroyed,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1988-01-31,No,Reciprocating,VMC,1.0,Personal,Approach,2.0,1.0,1
489,Dassault,DA-20,Substantial,Airplane,0.0,0.0,0.0,9.0,Non-Fatal,1988-02-01,No,Turbo Jet,IMC,2.0,Business,Landing,9.0,0.0,0
1028,Saab-fairchild,SF-340A,Minor,Airplane,0.0,0.0,3.0,20.0,Incident,1988-02-02,No,Turbo Prop,IMC,2.0,Unknown,Landing,23.0,0.0,0
153,Convair,580,Substantial,Airplane,0.0,0.0,2.0,2.0,Non-Fatal,1988-02-02,No,Turbo Prop,IMC,2.0,Unknown,Landing,4.0,0.0,0
101,British Aerospace,3101,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1988-02-09,No,Turbo Prop,VMC,2.0,Instructional,Go-around,3.0,1.0,1
523,Eagle Aircraft Co.,DW-1,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1988-02-27,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,1
1008,Raven,S55A,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-02-28,No,Unknown,VMC,0.0,Personal,Landing,1.0,1.0,0
869,Government Aircraft Fact (gaf),NOMAD N22B,Minor,Airplane,0.0,0.0,0.0,6.0,Incident,1988-03-03,No,Turbo Prop,IMC,2.0,Unknown,Cruise,6.0,0.0,0
710,Hawker Siddeley,HS-748,Substantial,Airplane,0.0,0.0,0.0,14.0,Non-Fatal,1988-03-03,No,Turbo Prop,VMC,2.0,Unknown,Standing,14.0,0.0,0
918,Aerotek,PITTS S-2A,Minor,Airplane,0.0,0.0,1.0,3.0,Non-Fatal,1988-03-12,No,Reciprocating,VMC,1.0,Instructional,Taxi,4.0,0.0,0
517,Dornier,DO-24,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-03-17,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,1.0,1
291,Gulfstream American,AA5A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-03-23,No,Reciprocating,IMC,1.0,Personal,Cruise,1.0,1.0,1
375,British Aerospace,BAE-3101,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1988-03-25,No,Turbo Prop,VMC,2.0,Ferry,Descent,2.0,0.0,0
816,Avian,MAGNUM IX,Substantial,Airplane,0.0,0.0,8.0,0.0,Non-Fatal,1988-03-26,No,Unknown,VMC,0.0,Business,Descent,8.0,0.0,0
659,Burkhart Grob,G103A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1988-04-02,No,Unknown,VMC,0.0,Unknown,Maneuvering,2.0,1.0,1
686,Start & Flug,H101 SALTO,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-04-03,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
236,Agusta,A109A,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1988-04-09,No,Turbo Shaft,VMC,2.0,Positioning,Approach,3.0,0.0,0
918,Aerotek,PITTS S-2A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-04-10,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
548,Embraer,EMB-110P1,Minor,Airplane,0.0,0.0,0.0,10.0,Incident,1988-04-13,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,10.0,0.0,0
593,Fokker,F28 MK 4000,Substantial,Airplane,0.0,0.0,8.0,54.0,Non-Fatal,1988-04-14,No,Turbo Fan,VMC,2.0,Unknown,Cruise,62.0,0.0,0
1060,Cirrus Design Corp.,STANDARD,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-04-22,No,Unknown,VMC,0.0,Personal,Approach,1.0,1.0,0
947,Pezetel,PZL-M-18,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-04-25,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
992,Raven,S-55,Substantial,Airplane,0.0,2.0,1.0,0.0,Non-Fatal,1988-04-29,No,Unknown,VMC,0.0,Business,Landing,3.0,0.6666666666666666,0
229,Stearman,A-75-N1,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1988-05-01,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
1111,Curtiss-wright,TRAVEL AIR 2000,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1988-05-14,No,Reciprocating,VMC,1.0,Personal,Maneuvering,3.0,1.0,1
95,Great Lakes,2T1A2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-05-17,No,Reciprocating,VMC,1.0,Personal,Approach,1.0,0.0,0
366,British Aircraft Corp. (bac),BAC-111-203,Minor,Airplane,0.0,0.0,6.0,55.0,Incident,1988-05-24,No,Turbo Jet,IMC,2.0,Unknown,Descent,61.0,0.0,0
547,Embraer,EMB-110P,Destroyed,Airplane,0.0,2.0,6.0,0.0,Non-Fatal,1988-05-24,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,8.0,0.25,1
928,Aerotek,PITTS S2S,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-05-29,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
278,Gulfstream American,AA-5A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1988-06-02,No,Reciprocating,VMC,1.0,Business,Maneuvering,2.0,1.0,1
242,Alon,A2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1988-06-02,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
261,American,AA-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-03,No,Reciprocating,VMC,1.0,Instructional,Landing,1.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-06-04,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,1.0,1
618,Fairchild Hiller,FH-1100,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1988-06-04,No,Turbo Shaft,VMC,1.0,Unknown,Cruise,5.0,0.0,0
639,Burkhart Grob,G-103A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1988-06-05,No,Unknown,VMC,0.0,Instructional,Takeoff,2.0,0.0,0
74,Dornier,228-201,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1988-06-05,No,Turbo Prop,VMC,2.0,Unknown,Taxi,3.0,0.0,0
798,Pezetel,M-18,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1988-06-07,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-11,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,1
639,Burkhart Grob,G-103A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1988-06-11,No,Unknown,VMC,0.0,Personal,Cruise,2.0,0.0,0
770,Consolidated Aeronautics Inc.,LAKE LA-4-200,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-19,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
636,Burkhart Grob,G-102,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-19,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
298,"Smith, Ted Aerostar",AEROSTAR 600,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-06-20,No,Reciprocating,VMC,2.0,Positioning,Takeoff,1.0,1.0,1
735,Peterson,J-4,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1988-06-20,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,0.0,0
1018,Short Brothers,SC.7,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-24,No,Turbo Prop,VMC,2.0,Unknown,Landing,1.0,0.0,0
31,Israel Aircraft Industries,1124A,Minor,Airplane,0.0,0.0,0.0,8.0,Incident,1988-06-27,No,Turbo Fan,VMC,2.0,Executive/corporate,Climb,8.0,0.0,0
415,Northrop,C-125A,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1988-06-29,No,Reciprocating,VMC,3.0,Business,Takeoff,2.0,0.0,0
481,Travel Air,D4D,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-06-30,No,Reciprocating,VMC,2.0,Ferry,Landing,1.0,0.0,0
326,Snow,AT-301,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-07-02,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
701,Kaman,HH43,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-07-05,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,1.0,1.0,1
548,Embraer,EMB-110P1,Minor,Airplane,0.0,0.0,0.0,10.0,Incident,1988-07-09,No,Turbo Prop,VMC,2.0,Unknown,Landing,10.0,0.0,0
510,Schempp-hirth,DISCUS B,Destroyed,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1988-07-12,No,Unknown,VMC,0.0,Personal,Maneuvering,2.0,0.0,1
650,Gulfstream Aerospace,G-21-G,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1988-07-13,No,Turbo Prop,VMC,2.0,Personal,Landing,3.0,0.0,0
1178,Classic Aircraft Corp.,YMF-5,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1988-07-13,No,Reciprocating,VMC,1.0,Unknown,Taxi,3.0,0.0,0
995,Raven,S-60A,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1988-07-15,No,Unknown,VMC,0.0,Business,Descent,3.0,0.0,0
1190,Applebay,ZUNI 2,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1988-07-16,No,Unknown,VMC,0.0,Personal,Unknown,1.0,1.0,1
336,Fantasy Sky Promotions,AX-7,Minor,Airplane,0.0,2.0,0.0,1.0,Non-Fatal,1988-07-16,No,Unknown,VMC,0.0,Unknown,Cruise,3.0,0.6666666666666666,0
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-07-17,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
805,Pzl-mielec,M18,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1988-07-24,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
130,Erco,415C,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1988-07-29,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.5,1
162,Snow,600-S2C,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1988-07-29,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,2.0,1.0,1
194,Rearwin,8500,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1988-07-29,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
71,Varga,2150A,Substantial,Airplane,0.0,0.0,1.0,1.0,Non-Fatal,1988-08-01,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.0,0
231,Callair,A-9A,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1988-08-08,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,1.0,0
